"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"337","not-burned",770.8070068,1.890020013,0.477164,584.7520142,1653.089966,5.438560009,887.8612671,"4",0.695673463470123,"0"
"338","not-burned",815.1810303,1.249310017,0.641461015,926.5700073,2229.780029,0.292205989,9496.46875,"4",0.113331685975115,"1"
"339","not-burned",743.9979858,0.621084988,0.569003999,2504.620117,1197.609985,6.438739777,1324.39856,"4",0.493784664973453,"0"
"340","not-burned",732.9940186,2.23645997,0.586884975,1482.130005,2615.090088,5.752769947,1408.268555,"4",0.275622378865246,"0"
"341","not-burned",722.4580078,1.583150029,0.57564199,151.9989929,464.0329895,18.78120041,237.4299622,"4",0.533493867394937,"1"
"342","not-burned",767.6740112,3.089060068,0.486012012,790.3950195,1210.280029,6.438739777,679.7600098,"4",0.650869210633743,"0"
"343","not-burned",790.5029907,1.143360019,0.516647995,4428.160156,1740.23999,0,5749.5,"4",0.458689678699521,"1"
"344","not-burned",779.9639893,3.710459948,0.47822699,1126.430054,1246.76001,6.438739777,1414.488892,"4",0.621525756876567,"1"
"345","not-burned",737.5780029,2.551500082,0.413204998,614.7979736,942.8839722,5.438560009,816.8441772,"4",0.845048494625338,"1"
"346","not-burned",723.6099854,3.106669903,0.382755011,182.3990021,212.798996,5.752769947,288.3977356,"15",0.728381665750374,"1"
