HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;Temperature;RH;Precipitation;Wind Speed;year
0;739,4896182;1,505936957;0,696917694;3365,24202;666,3883256;0,0123088;6683,233488;3;30,48485313;80,04066841;7,355679875;13,90752209;2008
0;790,0826134;1,578311248;0,56174554;648,009078;854,1632153;0;7813,051994;4;23,5010609;93,97656715;21,2361712;5,215193058;2008
0;793,6553205;1,291940894;0,492963526;5547,214653;1718,027413;0;4546,06367;4;19,10340123;40,70904872;54,11146339;17,02334065;2008
0;785,2779277;1,715930899;0,562916652;3344,310388;1105,696556;6,438739777;2063,85204;4;25,26861982;46,80534273;29,24191215;5,801673383;2008
1;809,0051899;0,743670038;0,25149449;4398,117486;4192,348951;0;9653,06699;4;25,1265625;50,65625;0,007777336;15,56401042;2008
1;813,5289852;0,716748121;0,518930679;3851,085863;2424,764223;0;8773,557251;4;25,1265625;50,65625;0,007777336;15,56401042;2008
1;809,606;0,679458638;0,289884624;4991,365433;2581,344965;0;8348,662704;4;25,1265625;50,65625;0,007777336;15,56401042;2008
1;783,4174304;1,642945223;0,226819204;944,3432597;2993,43212;0,292205989;5794,463506;4;28,74010417;30,5625;0;11,75859375;2008
1;775,873413;1,375913745;0,367390952;2377,055896;3289,614356;0;8617,776063;4;28,74010417;30,5625;0;11,75859375;2008
1;760,459942;1,39894873;0,267719532;3314,273939;3247,324554;0;9085,497335;4;28,74010417;30,5625;0;11,75859375;2008
1;751,8237477;1,370244362;0,425981538;870,5736859;1252,024362;0,292205989;4825,167388;4;28,74010417;30,5625;0;11,75859375;2008
1;811,6979643;0,917528056;0,266474493;3692,516132;3974,792816;0;10290,01691;4;25,1265625;50,65625;0,007777336;15,56401042;2008
1;814,5863552;0,732341662;0,487062678;4413,871047;895,791741;1,909137475;8186,506546;4;25,1265625;50,65625;0,007777336;15,56401042;2008
1;809,8747086;0,816560427;0,434987481;4289,457363;3027,095993;0;9124,639151;4;25,1265625;50,65625;0,007777336;15,56401042;2008
1;808,478719;0,73581964;0,249025422;4207,603174;4621,910555;0;9684,312368;4;25,1265625;50,65625;0,007777336;15,56401042;2008
1;810,3653276;0,737378029;0,263541608;5547,485995;3317,019144;0;8188,065942;4;25,1265625;50,65625;0,007777336;15,56401042;2008
1;782,6962511;1,786645342;0,247334538;1593,747887;2912,59593;0,292205989;5956,197739;4;28,74010417;30,5625;0;11,75859375;2008
1;752,6653679;1,603560897;0,536764016;1029,14955;1286,438987;0,292205989;4502,348505;4;28,74010417;30,5625;0;11,75859375;2008
1;761,0359867;1,390274451;0,354426148;3793,86046;3894,842988;0;8761,166887;4;28,74010417;30,5625;0;11,75859375;2008
0;748,3696643;2,564992658;0,607924426;191,1988171;1203,953991;5,438560009;950,2609303;4;21,57018994;67,00392549;43,25833361;7,859619898;2009
1;795,7464773;1,634104838;0,299717351;4430,17036;546,1494111;0;7016,887809;4;25,90833333;72,78125;3,662520281;5,734635417;2009
0;793,306089;1,813354716;0,463827081;290,1863003;953,3822402;5,203383608;2941,151757;12;22,62543316;61,62293687;0,974917805;5,552438364;2010
0;830,4799528;1,517565387;0,643230941;202,5040635;390,4433885;0,773219651;6059,090584;4;24,63856597;92,85221797;30,34178957;15,9611813;2010
0;811,8474958;1,147803462;0,682178883;2565,280992;458,7685634;0,292205989;7485,683164;4;29,72488291;78,3570547;37,49347216;7,125231482;2010
0;731,2741906;2,064754551;0,590517844;272,0444462;200,8556672;0;13087,39241;4;27,77566609;47,99694017;19,49253054;9,001089864;2010
0;760,5505446;1,477990641;0,6777722;1017,703334;2327,7205;0,37875466;2226,78848;4;20,39976748;47,32791191;20,84317931;6,426078912;2010
0;489,8892686;1,847352372;0,495145236;1724,328225;257,9661733;5,752769947;615,8962375;4;23,58920365;91,81215452;35,29976647;10,87488374;2010
0;814,8647313;1,470527267;0,60806555;2549,029574;1194,319698;5,401162307;3231,121814;4;21,35017557;83,94827541;16,75906536;13,54749052;2010
0;660,3467657;12,58724623;0,619042839;2090,547334;144,8381966;3,682275581;4540,570194;4;21,48519105;70,14718014;3,585954445;11,80899998;2010
0;466,4233602;1,85897489;0,500433326;201,5338532;2347,426833;6,131724638;1041,739003;15;25,65567891;83,68357316;11,89073611;11,00588787;2010
0;785,6858015;1,311363183;0,643932211;1826,028697;235,2675819;0,292205989;1351,423954;4;28,68055609;54,59414598;32,40860218;7,727460206;2010
0;742,8174926;1,897693305;0,650064565;1769,46964;560,6458548;6,438739777;1021,338062;4;29,15625018;78,76020526;12,43360923;7,368485723;2010
0;464,4001499;1,28908506;0,432183327;1257,497256;287,2775559;12,19499969;482,5094857;15;20,71167709;66,04234665;19,78259849;15,03493874;2010
0;756,4603387;1,12591564;0,675742701;1189,839696;1170,979273;0,292205989;2438,990932;4;19,92990646;69,25748315;31,35824141;12,91524446;2010
1;448,6556583;1,26671108;0,554594111;6844,516144;1495,302548;7,641960144;1683,566058;4;24,50625;43,66145833;0;10,59927083;2010
1;460,2952269;1,086257382;0,62939238;4728,250675;2607,09681;7,641960144;538,2358805;4;27,25833333;62,51041667;0,572553932;5,428333333;2010
1;456,5343264;1,381896098;0,420332665;4578,364991;742,0356728;12,19499969;2381,596988;4;24,7859375;43,40104167;0;12,03411458;2010
1;447,3533659;0,704822196;0,59255757;6411,6554;1004,873285;7,641960144;1716,983395;4;25,72604167;41,94270833;0;11,45854167;2010
1;449,0604992;0,689619225;0,426617371;5538,077471;182,3603943;9,966575408;2690,427599;4;27,084375;39,515625;1,18E-04;9,808958333;2010
1;451,5622203;0,901694954;0,410332356;6363,337028;810,9932208;7,641960144;2366,045566;4;24,7859375;43,40104167;0;12,03411458;2010
1;447,211213;0,498159097;0,603729643;5606,061987;284,4825259;8,108104669;1501,698298;4;24,50625;43,66145833;0;10,59927083;2010
1;452,6338162;1,225427467;0,425390692;4759,533227;738,0335753;12,19499969;3134,325335;4;27,084375;39,515625;1,18E-04;9,808958333;2010
