HAS_FIRE;Elevation;Slope;NDVI;Hydrography (m);Road (m);LULC;Pop. Density
1;614,625;1,205389977;0,480686009;299,4030151;13848,7998;3;2,507019997
1;610,9459839;5,094610214;0,523929;151,9989929;14584,90039;3;2,507019997
1;617,0689697;2,534770012;0,342929006;273,5979919;11603,59961;4;2,220340014
1;670,6779785;2,767290115;0,437597007;60,79959869;214,9589996;3;2,220340014
1;681,3300171;2,798229933;0,40733999;1576,689941;7796,109863;3;2,220340014
1;692,0560303;5,308700085;0,405692011;836,4089966;720,6740112;2;2,220340014
1;622,7550049;1,334409952;0,445567995;438,4320068;14412,2998;3;2,507019997
1;626,1300049;0,443630993;0,519617975;709,6900024;13392,7998;3;2,507019997
1;617,8569946;2,963540077;0,452318996;389,3070068;13764,09961;3;2,507019997
1;615,7249756;2,707779884;0,52313602;494,8729858;12022,5;3;2,507019997
1;632,434021;2,871400118;0,478608012;1061,819946;13705,2998;3;2,507019997
1;636,1259766;2,399339914;0,464181006;1006,869995;13143,2998;3;2,507019997
1;762,5419922;17,30330086;0,558019996;1291,540039;3693,919922;2;2,220340014
1;703,09198;13,48620033;0,503956974;1195,300049;992,5430298;2;2,220340014
1;703,53302;13,78929996;0,572705984;1155,189941;1169,900024;2;2,220340014
1;626,8430176;1,587739944;0,455491006;480,6629944;13715,5;3;2,507019997
1;611,8779907;1,329769969;0,547782004;60,79959869;14058,59961;3;2,507019997
1;682,9749756;8,864560127;0,460267991;346,6109924;560,5440063;2;2,220340014
1;692,809021;6,382790089;0,475573987;765,4470215;916,5419922;2;2,220340014
1;669,8980103;0,498053014;0,471343994;1070,920044;8439,820313;3;2,220340014
1;666,9699707;0,923619986;0,451918989;1595,050049;8274,830078;3;2,220340014
1;796,1760254;2,260659933;0,522957981;1663,119995;1849,150024;3;2,220340014
1;634,4790039;1,76970005;0,419301987;735,2730103;10267,59961;1;2,220340014
1;611,5170288;2,623889923;0,519515991;259,7359924;14602,2002;3;2,507019997
1;791,9699707;4,198709965;0,500211;750,8189697;1509,310059;2;2,220340014
1;783,1699829;4,385429859;0,503711998;371,0769958;5282,310059;2;2,220340014
1;612,6090088;4,880819798;0,499623001;30,39979935;14317,90039;3;2,507019997
1;800,4130249;1,572309971;0,534428;1116,130005;4640,330078;3;2,220340014
1;629,2730103;0,850681007;0,502704024;916,5419922;13492,2998;3;2,507019997
1;677,8319702;12,19029999;0,428232014;30,39979935;650,5839844;2;2,220340014
1;787,4589844;3,520950079;0,508018017;408,9869995;1576,689941;2;2,220340014
1;641,0449829;2,55298996;0,47488901;1305,420044;15006,59961;3;2,507019997
1;798,9420166;0,061674401;0,565424025;1417,099976;2254,709961;1;2,220340014
1;766,8270264;7,179349899;0,525889993;364,7969971;1039,829956;2;2,220340014
1;631,1900024;3,439110041;0,471386999;30,39979935;10495,5;4;2,507019997
1;656,9359741;2,352289915;0,408241004;1282,930054;9421,480469;3;2,220340014
1;685,5230103;1,245820045;0,483047992;257,9509888;192,2649994;3;2,220340014
1;658,9030151;5,378330231;0,437748998;1434,920044;13066,7002;3;2,507019997
1;695,8150024;8,293239594;0,489713997;747,7360229;657,6480103;2;2,220340014
1;616,7689819;3,656189919;0,56032002;135,9519958;11433,7998;4;2,507019997
1;802,5339966;0,815635026;0,556514978;1106,569946;4938,259766;3;2,220340014
1;636,3150024;1,075219989;0,474869996;516,7960205;13938,90039;3;2,507019997
1;692,4829712;14,50720024;0,497442991;851,1939697;543,8079834;2;2,220340014
1;800,0170288;0,99564302;0,528536022;802,5780029;1739,439941;3;2,220340014
1;607,8430176;2,30795002;0,58782202;96,13259888;16342,09961;4;2,507019997
1;603,9920044;1,815260053;0,620558023;163,7079926;16044,2002;4;2,507019997
1;618,4639893;0,491113991;0,672414005;85,9835968;11399,09961;4;2,507019997
1;661,1920166;0,190521002;0,43323499;85,9835968;7496,430176;3;2,220340014
1;643,7000122;1,386459947;0,518826008;1403,670044;14333,2998;3;2,507019997
1;638,8289795;2,042150021;0,482549995;1106,569946;14974,09961;3;2,507019997
1;618,09198;1,087100029;0,636897981;67,97599792;11376,2002;4;2,507019997
1;613,1149902;0,798438013;0,603254974;121,598999;11732;4;2,507019997
1;622,3380127;0,844012976;0,711203992;30,39979935;11343,2002;4;2,507019997
1;616,1829834;2,678519964;0,617007971;275,2820129;11161,7002;4;2,220340014
1;623,6229858;4,323979855;0,546800971;109,6080017;10910,40039;4;2,507019997
1;647,5380249;3,183320045;0,499107987;1217,51001;14350,2998;3;2,507019997
1;614,632019;2,860460043;0,56032002;163,7079926;11454;4;2,507019997
1;655,4279785;1,656530023;0,435903013;125,3420029;7698,350098;3;2,220340014
1;624,8439941;2,032720089;0,549315989;339,8800049;16267,2998;3;2,507019997
1;632,8989868;2,1089499;0,505970001;367,321991;9063,269531;4;2,220340014
1;617,0380249;1,126670003;0,702165008;194,654007;11353,2998;4;2,507019997
1;628,6550293;2,177190065;0,472306013;679,7600098;12012;3;2,507019997
1;620,9030151;2,291100025;0,699015975;67,97599792;11427;4;2,220340014
1;614,1859741;0,484800011;0,511300981;231,5180054;11736,7002;4;2,507019997
1;618,4520264;1,788969994;0,678636014;42,9917984;11244,59961;4;2,220340014
1;658,934021;0,761901021;0,398865998;597,2609863;7328,810059;3;2,220340014
1;615,4630127;2,779510021;0,711578012;286,7909851;11208,5;4;2,220340014
1;615,2659912;1,49398005;0,47954601;231,5180054;11686,7002;3;2,507019997
1;640,1690063;1,673079967;0,464224011;900,2650146;11866,40039;3;2,507019997
1;669,0349731;1,83427;0,441760004;2042,219971;9390,929688;3;2,220340014
1;640,8300171;2,421250105;0,438508987;759,9949951;10141,2002;1;2,220340014
1;663,7260132;3,379309893;0,435308009;1440,390015;9048,009766;3;2,220340014
1;668,1469727;1,313109994;0,428092003;1784,290039;8402,009766;3;2,220340014
1;664,6420288;0,895758986;0,459250003;1401,359985;9715,240234;3;2,220340014
1;670,2739868;1,549409986;0,428508997;2027,920044;8697,740234;3;2,220340014
1;614,8129883;2,31930995;0,479481995;366,0620117;11133,2998;4;2,220340014
1;673,8449707;1,474339962;0,449844986;1757,150024;9211,19043;3;2,220340014
1;622,0800171;2,868530035;0,518160999;558,8930054;10944,2998;1;2,220340014
1;646,4580078;1,802999973;0,437840015;720,6740112;8293,349609;3;2,220340014
1;643,710022;1,969830036;0,408304006;328,8240051;8254,540039;3;2,220340014
1;612,1190186;0,648038983;0,571228027;0;11525,09961;4;2,507019997
1;651,4609985;1,842200041;0,426200002;1268,439941;10264,7002;3;2,220340014
1;676,8569946;3,048419952;0,401648015;2067,409912;8209,179688;3;2,220340014
1;671,3930054;1,248319983;0,47410199;1139,48999;9578,05957;3;2,220340014
1;638,6729736;1,775410056;0,456916988;775,0460205;9217,209961;4;2,220340014
1;638,65802;1,533190012;0,453099996;280,2720032;8551,799805;3;2,220340014
1;619,1799927;2,444900036;0,425734013;451,9249878;11047,5;4;2,220340014
1;649,492981;2,378760099;0,497900009;641,2839966;10011,90039;3;2,220340014
1;650,1560059;3,945729971;0,467891991;1514,51001;10084,09961;3;2,220340014
1;668,5770264;2,59032011;0,422533005;1957,900024;8902,209961;3;2,220340014
1;614,0700073;2,040549994;0,57932502;471,9320068;15663,90039;3;2,507019997
1;657,9940186;3,036829948;0,420558006;1612,339966;9783,349609;3;2,220340014
1;636,1030273;3,256789923;0,418193996;565,4689941;9380,200195;3;2,220340014
1;638,9290161;2,029730082;0,417926997;1031,800049;10475,59961;3;2,220340014
1;615,4140015;1,970900059;0,440863013;121,598999;16621,69922;3;2,507019997
1;661,2080078;2,180500031;0,433485001;1914,219971;9595,259766;3;2,220340014
1;629,289978;2,069259882;0,433127999;752,6630249;10755,90039;3;2,220340014
1;650,3590088;4,290530205;0,432455987;1354,410034;9983,360352;3;2,220340014
1;613,3690186;1,959730029;0,540176988;558,065979;15615;3;2,507019997
1;614,5609741;2,779580116;0,597553015;451,9249878;10969,7002;4;2,220340014
1;613,4310303;0,868866026;0,494538009;245,0910034;11514,90039;3;2,507019997
1;620,7940063;1,389340043;0,724367976;163,7079926;11335,7002;4;2,220340014
1;612,9420166;1,245470047;0,589043021;192,2649994;11553,7998;4;2,507019997
1;612,8809814;1,291170001;0,646375;245,0910034;11257,2998;4;2,220340014
1;615,0689697;3,177210093;0,484252006;30,39979935;17340,30078;4;2,507019997
1;618,1049805;1,022320032;0,667325974;303,9979858;10995,5;4;2,220340014
1;658,9069824;0,629830003;0,477551997;1504,709961;13997;3;2,507019997
1;616,5269775;0,393882006;0,328842998;558,8930054;12276,40039;3;2,507019997
1;625,375;2,971060038;0,434913993;323,1539917;11242,5;1;2,220340014
1;630,7329712;2,131510019;0,491501004;1010,539978;15010,59961;3;2,507019997
1;618,0570068;2,143899918;0,480533987;203,9279938;11338,5;4;2,220340014
1;656,1350098;2,457360029;0,439265013;1373,380005;13854,40039;3;2,507019997
1;613,9329834;1,626340032;0,555922985;245,0910034;11570,7002;4;2,507019997
1;633,723999;2,05501008;0,502068996;1010,539978;14704,40039;3;2,507019997
1;639,9580078;1,488989949;0,484957993;1319,859985;14763,40039;3;2,507019997
1;643,9349976;2,418349981;0,457729012;1180,51001;10768,7998;3;2,220340014
1;643,9429932;2,141769886;0,498385012;1414,48999;14411,5;3;2,507019997
1;640,3209839;1,102419972;0,491201013;1296,189941;14780,2002;3;2,507019997
1;639,0859985;1,954769969;0,456465006;870,5180054;10989,5;3;2,220340014
1;645,6119995;1,48439002;0,483384997;1430,079956;14297,7002;3;2,507019997
1;642,7969971;2,684839964;0,498373002;1384,439941;14427,90039;3;2,507019997
1;620,5750122;1,104419947;0,674313009;177,2599945;11124,40039;4;2,220340014
1;697,4860229;13,3416996;0,479703009;67,97599792;5714,189941;2;2,220340014
1;638,3579712;2,110660076;0,505876005;121,598999;14089,40039;3;2,507019997
1;654,5839844;0,896221995;0,331842005;280,2720032;646,3079834;4;2,220340014
1;648,1389771;1,024369955;0,473906994;1048,23999;14545;3;2,507019997
1;638,6799927;3,324559927;0,483364999;96,13259888;11713,7002;3;0,802272975
1;634,46698;2,348419905;0,42218101;323,1539917;10481,90039;1;0,802272975
1;621,2609863;2,019429922;0,440183997;494,8729858;11393,7998;4;2,507019997
1;647,7550049;0,915278971;0,492686987;1063,98999;13537,2002;3;2,507019997
1;623,815979;2,479729891;0,512582004;312,9849854;11961,5;4;2,507019997
1;630,348999;1,366629958;0,666781008;231,5180054;13883,7002;4;2,507019997
1;640,6339722;2,062370062;0,432969004;91,19940186;13060,59961;3;0,802272975
1;647,2880249;0,600687981;0,484290987;426,6809998;11534,09961;3;0,802272975
1;631,5250244;3,356450081;0,656943977;91,19940186;12892,09961;4;2,507019997
1;653,7520142;0,905584991;0,428948998;656,2410278;11520,2002;3;0,802272975
1;640,5230103;3,372119904;0,431517005;30,39979935;13790,2998;3;2,507019997
1;651,2789917;0,698109984;0,375416994;177,2599945;7381,080078;4;2,220340014
1;642,2849731;8,632530212;0,542877972;259,7359924;16326;3;2,507019997
1;628,6160278;1,660539985;0,491710007;423,4200134;17213,09961;3;2,507019997
1;803,7550049;0,970844984;0,537883997;1033,589966;4148,759766;3;2,220340014
1;637,0510254;2,220609903;0,450648993;584,7520142;16015,7002;2;2,507019997
1;638,9160156;2,536429882;0,492312014;932,5360107;12023,2998;3;2,507019997
1;739,7410278;18,56130028;0,510210991;1678,880005;15416,90039;2;2,507019997
1;803,6439819;0,764325023;0,468632996;1014,640015;5176,899902;3;2,220340014
1;782,78302;7,595920086;0,466506988;1079,51001;15487,7998;2;2,507019997
1;641,5709839;2,031049967;0,440127999;864,6589966;16206,2998;3;2,507019997
1;681,5360107;1,129469991;0,434273988;1526,660034;6837,859863;3;2,220340014
1;635,4580078;2,571840048;0,450217009;408,9869995;16825,59961;3;2,507019997
1;801,0440063;0,492464006;0,518944979;2138,600098;3915,800049;3;2,220340014
1;665,3599854;3,392479897;0,468281001;346,6109924;14164,2002;3;0,802272975
1;635,4710083;4,09939003;0,513315976;192,2649994;16061,7998;3;2,507019997
1;802,7769775;1,36748004;0,503298998;2387,879883;2722,439941;3;2,220340014
1;630,6640015;2,727979898;0,43254301;151,9989929;16238,5;3;2,507019997
1;648,4459839;0,698212981;0,465249002;1307,189941;16599,30078;3;2,507019997
1;669,8969727;3,00454998;0,434029013;887,8610229;14419,2998;3;2,507019997
1;642,6309814;2,486530066;0,466805011;926,0720215;16022,2002;3;2,507019997
1;650,7360229;0,982814014;0,48408401;280,2720032;14293,90039;3;2,507019997
1;800,7349854;0,0437655;0,450208992;2283,219971;3582,149902;1;2,220340014
1;803,1350098;1,482049942;0,552744985;1946,540039;3304,639893;3;2,220340014
1;669,3549805;2,423700094;0,413188994;639,1190186;8895,150391;3;2,220340014
1;667,8629761;1,759979963;0,468533993;355,8200073;14193,2998;3;0,802272975
1;631,5300293;0,739979982;0,478296995;30,39979935;8963,820313;4;2,220340014
1;653,09198;1,651849985;0,333671004;407,8559875;7329,439941;4;2,220340014
1;674,1849976;1,368890047;0,449425995;750,8189697;8768,639648;3;2,220340014
1;664,6810303;2,51354003;0,434881985;1101,550049;15530,7002;3;2,507019997
1;671,9089966;2,980089903;0,462426007;1311,430054;7815,109863;3;2,220340014
1;669,1309814;0,282541007;0,455698997;951,6640015;13364,59961;3;0,802272975
1;674,6090088;2,452229977;0,457855999;821,3569946;8743,360352;3;2,220340014
1;653,2540283;0,64625603;0,485637993;1521,209961;16371,5;3;2,507019997
1;660,0859985;0,594215989;0,394576013;259,7359924;6697,689941;4;2,220340014
1;703,0310059;11,87959957;0,453961998;1489,900024;7993,240234;3;2,220340014
1;637,8519897;2,22439003;0,615377009;30,39979935;8081,830078;4;2,220340014
1;673,6019897;2,353889942;0,457345992;1332,75;12589,2002;3;0,802272975
1;655,8699951;4,751070023;0,398223996;875,2819824;8478,219727;3;2,220340014
1;656,723999;2,248409986;0,472768009;125,3420029;14278,90039;3;0,802272975
1;714,3519897;11,73309994;0,521534979;1185,589966;7804,939941;2;2,220340014
1;670,2709961;1,707649946;0,455940992;1282,569946;8281,700195;3;2,220340014
1;633,742981;4,066460133;0,582066;171,9669952;16182,40039;3;2,507019997
1;650,0319824;2,251420021;0,462341994;317,3829956;16314,2002;3;2,507019997
1;648,7479858;2,148530006;0,453301013;451,9249878;14873,2002;3;2,507019997
1;800,6970215;2,787559986;0,527902007;2816,040039;1934,630005;3;2,220340014
1;663,4299927;2,235759974;0,468625993;1130,939941;15390,2998;3;2,507019997
1;799,1870117;3,007040024;0,460559994;1046,920044;5046,459961;2;2,220340014
1;803,4520264;0,99336803;0,539525986;3298,47998;2568,919922;1;2,220340014
1;679,4959717;1,931079984;0,423889995;1399,709961;6812,609863;3;2,220340014
1;631,5250244;3,356450081;0,656943977;91,19940186;12892,09961;4;2,507019997
1;746,1090088;13,9435997;0,533490002;1210,280029;5246,850098;2;2,220340014
1;662,5250244;1,515570045;0,445903987;1163,959961;6604,879883;3;2,220340014
1;790,848999;2,635580063;0,42019999;1794,619995;7412,560059;2;2,220340014
1;633,8829956;2,502360106;0,52718401;395,196991;14113;3;2,507019997
1;801,8980103;0,813829005;0,518917024;1957,189941;3693,919922;3;2,220340014
1;657,6079712;2,953579903;0,475102991;408,9869995;13463,5;3;0,802272975
1;680,9099731;3,031909943;0,441165;423,4200134;6220,160156;3;2,220340014
1;704,1040039;3,132610083;0,446916014;486,3970032;6216,810059;2;2,220340014
1;734,8740234;22,01950073;0,453393012;1583,420044;6975,080078;2;2,220340014
1;696,6350098;14,51580048;0,453200012;1437,819946;7852,629883;2;2,220340014
1;801,7730103;0,489859998;0,516821027;2219,389893;3199,929932;3;2,220340014
1;631,6729736;2,139359951;0,470158011;530,9099731;13138,40039;3;2,507019997
1;673,4140015;2,003859997;0,438861012;1210,280029;6087,549805;3;2,220340014
1;802,2670288;0,525089025;0,500941992;2686,209961;2644,080078;1;2,220340014
1;653,09198;1,932309985;0,466302007;583,9609985;14676,40039;3;2,507019997
1;803,8109741;0,908311009;0,524295986;2961,449951;2199,320068;1;2,220340014
1;803,7059937;1,106379986;0,425291002;1858,369995;1919,280029;1;2,220340014
1;639,1430054;3,07543993;0,508135021;85,9835968;10547;4;0,802272975
1;803,2150269;1,638910055;0,456438988;1984,390015;1854,390015;1;2,220340014
1;644,5700073;1,623939991;0,472234994;599,5780029;14583,7002;3;2,507019997
1;639,1430054;3,07543993;0,508135021;85,9835968;10547;4;0,802272975
1;655,8959961;0,548081994;0,422549993;634,7659912;15054;3;2,507019997
1;686,9849854;0,699122012;0,486189991;818,5390015;5977,950195;3;2,220340014
1;702,6030273;1,891989946;0,426564991;2049,679932;1311,430054;3;2,220340014
1;686,9849854;0,699122012;0,486189991;818,5390015;5977,950195;3;2,220340014
1;784,3900146;9,53579998;0,497164011;2565,320068;1676,680054;3;2,220340014
1;802,5410156;0,647478998;0,49307099;826,9639893;4876,589844;3;2,220340014
1;632,2139893;1,812289953;0,442618012;85,9835968;11525,7002;3;0,802272975
1;801,1019897;0,774398029;0,438463002;2515,110107;3292,310059;1;2,220340014
1;802,8699951;0,875629008;0,501038015;2765,040039;2523,179932;1;2,220340014
1;801,848999;0,564029992;0,504711986;2883,340088;2847,860107;1;2,220340014
1;747,4849854;17,91410065;0,543758988;2419,97998;1913,26001;2;2,220340014
1;648,7769775;3,53798008;0,444617003;966,1199951;16450,30078;3;2,507019997
1;622,0170288;1,176249981;0,423276991;389,3070068;11382,40039;4;2,507019997
1;630,9390259;0,670105994;0,445463985;30,39979935;12110,09961;4;2,507019997
1;649,9290161;1,046919942;0,470405012;989,7449951;14367,09961;3;2,507019997
1;630,6989746;1,342270017;0,606918991;203,9279938;13418,2002;4;2,507019997
1;647,7130127;1,981719971;0,477706999;1064,430054;13614,5;3;2,507019997
1;628,9190063;2,998500109;0,56873399;395,196991;13609,59961;3;2,507019997
1;763,25;27,97990036;0,468212008;1163,560059;15567,09961;2;2,507019997
1;666,4550171;0,417650014;0,445856005;1187,150024;15602,2998;3;2,507019997
1;697,1040039;2,315579891;0,452854991;1489,589966;7398,649902;3;2,220340014
1;686,4910278;1,530670047;0,407970011;1210,660034;8243,049805;3;2,220340014
1;664,4890137;3,97258997;0,455626011;902,315979;15091,90039;3;2,507019997
1;649,2449951;2,734610081;0,479761004;911,9940186;13010,59961;3;2,507019997
1;659,4489746;2,188299894;0,471013993;429,9179993;9874,459961;3;2,220340014
1;637,7650146;2,482939959;0,418060005;177,2599945;12242,09961;3;0,802272975
1;685,0029907;4,382040024;0,454053998;1215,98999;15005,90039;3;2,507019997
1;801,6710205;0,952606976;0,435323;2376,050049;3341,899902;1;2,220340014
1;633,8640137;2,088279963;0,48863101;364,7969971;12715;3;2,507019997
1;653,3220215;0,770322978;0,580438972;109,6080017;603,4190063;4;2,220340014
1;674;2,745769978;0,500648022;1580,790039;12303,7002;3;0,802272975
1;677,3610229;2,648329973;0,425642997;761,8170166;9342,679688;3;2,220340014
1;639,2089844;2,385560036;0,50940901;0;10136,59961;4;2,220340014
1;651,0230103;1,813459992;0,450760007;912,5;14974,59961;3;2,507019997
1;677,8530273;0,614933014;0,429080009;989,7449951;8768,639648;3;2,220340014
1;758,4199829;20,40570068;0,488938987;1645,52002;7710,049805;2;2,220340014
1;801,5050049;0,563030005;0,532198012;1762,400024;4392,950195;3;2,220340014
1;673,2940063;0,396939009;0,418264002;1251,939941;6139,029785;3;2,220340014
1;665,6500244;0,980217993;0,434309006;1205,689941;15639,7998;3;2,507019997
1;795,4810181;1,591889977;0,447755009;1581,959961;7253,330078;2;2,220340014
1;683,0300293;1,216599941;0,485404998;1490,829956;12045,40039;3;0,802272975
1;681,197998;2,677299976;0,423875988;1165,150024;6489,129883;3;2,220340014
1;653,4279785;2,101560116;0,459531009;598,8060303;11971,2998;3;0,802272975
1;634,1849976;1,147179961;0,464374006;775,0460205;16010,7998;3;2,507019997
1;670,9569702;2,522399902;0,458523989;859,8359985;12779,2998;3;0,802272975
1;627,7839966;2,679729939;0,621273994;273,5979919;13544;4;2,507019997
1;650,4050293;1,712290049;0,450789988;773,8519897;14824,40039;3;2,507019997
