temperature;Relative.Humidity;precipitation;Wind.speed;Fine.Fuel.Moisture.Code;Duff.Moisture.Code;Drought.Code;day;Month;Year;Focuses_qnt;HAS_FIRE
22,28295455;62,25;0,005135357;7,546174242;86,71569087;124,8330578;598,9388407;9;7;1999;0;false
22,18560606;48,75378788;0;10,47200758;87,72057536;126,6190172;604,1362498;10;7;1999;0;false
21,25340909;53,30681818;0,002025211;14,12068182;87,76918028;128,1810941;609,1658634;11;7;1999;0;false
20,87765152;56,05681818;0;14,50348485;87,77863805;129,6273014;614,1278407;12;7;1999;0;false
20,46325758;60,4469697;0,127371326;14,66954545;87,31127291;130,9047637;619,015227;13;7;1999;0;false
20,62537879;62,91666667;0,415674622;14,28651515;86,91934077;132,1117837;623,9317952;14;7;1999;0;false
21,2155303;68,09848485;0,656385452;11,05784091;84,28254707;133,1781638;628,9545907;15;7;1999;0;false
22,18143939;67,39015152;0,24005987;10,51659091;85,03007114;134,3158421;634,1512498;16;7;1999;0;false
22,32159091;60,89393939;0,005858647;8,843257576;85,81012584;135,6868846;639,3731361;17;7;1999;0;false
22,80530303;57,28409091;0,003110146;10,49295455;86,47882525;137,2152289;644,6820907;18;7;1999;0;false
22,71439394;56,50757576;0;11,46128788;86,68690468;138,7658002;649,9746816;19;7;1999;0;false
22,23068182;55,74242424;0;10,94598485;86,80323191;140,3122694;655,1802043;20;7;1999;0;false
22,14848485;50,09848485;0;9,318295455;87,53761314;142,0492437;660,3709316;21;7;1999;0;false
22,73674242;45,00378788;0;9,687537879;88,50111844;144,0118006;665,6675452;22;7;1999;0;false
22,64507576;45,20454545;0;12,91518939;88,66695002;145,9596721;670,9476588;23;7;1999;0;false
22,70833333;56,06060606;0,047158492;12,71541667;88,41255903;147,5265632;676,2391588;24;7;1999;0;false
23,12537879;57,13636364;0;12,29223485;88,25538248;149,0813576;681,605727;25;7;1999;0;false
22,68598485;55;0;12,19636364;88,30416397;150,6839462;686,8932043;26;7;1999;0;false
22,61060606;52,78787879;0;11,40465909;88,35296157;152,3603774;692,1671134;27;7;1999;0;false
22,54810606;55,93939394;0;10,22083333;88,32022944;153,9202525;697,4297725;28;7;1999;0;false
22,88787879;49,82954545;0;11,51132576;88,38322836;155,7236191;702,7535907;29;7;1999;0;false
21,9905303;53,45833333;0;10,05018939;88,42089033;157,3330942;707,9158861;30;7;1999;0;false
22,25757576;50,09848485;0;10,56909091;88,46972646;159,0776007;713,1262498;31;7;1999;1;true
22,18636364;52,16287879;0,056363429;12,29890152;88,5034454;160,8304757;718,3237952;1;8;1999;0;false
22,37083333;54,54545455;0,010423374;11,68977273;88,48481749;162,5085564;723,5545452;2;8;1999;0;false
21,79848485;52,78409091;0;9,692765152;88,53205786;164,2090698;728,6822725;3;8;1999;0;false
21,44924242;44,46212121;0;10,37348485;88,74384821;166,1780657;733,7471361;4;8;1999;0;false
20,68560606;49,03409091;0;12,07424242;88,79279097;167,924563;738,6745452;5;8;1999;0;false
20,88560606;53,80681818;0;11,47818182;88,4873741;169,522116;743,6379543;6;8;1999;0;false
22,42272727;48,64772727;0;9,012234848;88,53714125;171,4229021;748,8780452;7;8;1999;0;false
23,33825758;47,81818182;0;8,200075758;88,71863226;173,4301189;754,2829316;8;8;1999;0;false
