"","HAS_FIRE","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"624","burned",0.903186977,0.3428,9587.55957,376.0249939,0.48012501,1293.331665,"4",0.915320568138908,"0"
"625","burned",0.742640018,0.5782,9672.919922,221.3139954,0.48012501,3730.390137,"4",0.193638577049309,"0"
"626","burned",3.13477993,0.491,30.39979935,128.9750061,0.802272975,125.3415527,"4",0.548006044091121,"1"
"627","burned",3.995460033,0.4964,859.8359985,448.8479919,0.802272975,821.3571167,"12",0.232505939085768,"1"
"628","burned",2.62887001,0.5066,8028.370117,1259.670044,1.103440046,4656.033691,"4",0.365162915706967,"1"
"629","burned",1.720860004,0.4852,10071.2002,30.39979935,0.48012501,735.901062,"3",0.765459485245004,"0"
"630","burned",2.639859915,0.5904,9270.339844,121.598999,0.48012501,1507.167603,"4",0.171301499054024,"1"
"631","burned",2.472539902,0.6699,0,151.9989929,0.802272975,231.5179138,"4",0.0633536030504918,"0"
"632","burned",2.132100105,0.6699,0,182.3990021,0.802272975,634.7662964,"4",0.0626828242935279,"1"
"633","burned",2.847090006,0.5939,8373.200195,396.3649902,0.48012501,4613.262207,"4",0.14509361057355,"1"
"634","burned",5.554120064,0.7793,395.196991,212.798996,0.802272975,339.8800049,"4",0.0105309841257913,"0"
"635","burned",3.020669937,0.4583,271.9039917,91.19940186,0.802272975,435.2587891,"3",0.849910470114078,"1"
"636","burned",0.84502399,0.4504,9654.75,1060.51001,0.48012501,2928.022461,"4",0.599877107819427,"0"
"637","burned",1.893440008,0.6925,2693.939941,151.9989929,0.802272975,480.6629028,"4",0.0436565077756363,"1"
"638","burned",2.343590021,0.4993,531.7789917,380.9079895,0.802272975,608.7553711,"4",0.495499846562983,"1"
"639","burned",2.581269979,0.5741,7696.009766,85.9835968,0.48012501,3131.326172,"4",0.211351609936696,"0"
"640","burned",1.272899985,0.6116,9262.360352,480.6629944,0.48012501,1574.345337,"12",0.040503885233264,"0"
"641","burned",2.296819925,0.2353,2779.879883,576.7949829,1.103440046,2749.627197,"4",0.984382142930356,"1"
"642","burned",3.130759954,0.3306,2706.26001,910.9799805,1.103440046,2950.189697,"12",0.78964040864465,"1"
"643","burned",1.862259984,0.6189,1311.430054,1429.109985,0.802272975,2313.582031,"4",0.0913324622856401,"1"
"644","burned",5.002719879,0.5057,10635.7998,709.0390015,0.48012501,1728.248901,"4",0.389945989536735,"1"
"645","burned",2.370769978,0.6189,4622.870117,85.9835968,1.103440046,4036.309326,"12",0.0421692147316138,"1"
"646","burned",1.83931005,0.3479,1504.709961,1106.569946,0.802272975,2653.851318,"4",0.897161879538139,"1"
"647","burned",2.370769978,0.4483,4622.870117,85.9835968,1.103440046,4036.309326,"12",0.40918512845799,"1"
"648","burned",3.601419926,0.3308,10979.40039,1039.829956,0.48012501,1346.199463,"4",0.909658987106163,"1"
"649","burned",1.45796001,0.3284,12890.7998,85.9835968,0.48012501,463.0358276,"4",0.934950123730222,"1"
"650","burned",3.130759954,0.4354,2706.26001,910.9799805,1.103440046,2950.189697,"12",0.408531198922364,"1"
"651","burned",5.694719791,0.3459,10797.59961,851.7369995,0.48012501,1510.230347,"4",0.889072804170103,"0"
"652","burned",1.506839991,0.3546,231.5180054,1392.430054,0.802272975,3240.822998,"4",0.878961270616074,"0"
"653","burned",3.217380047,0.1882,10406.40039,442.6279907,0.48012501,2162.021484,"12",0.973980007806059,"1"
"654","burned",0.812075973,0.6116,1504.709961,1229.969971,0.802272975,2380.713379,"4",0.10860597614901,"0"
"655","burned",2.450129986,0.6192,5575.689941,425.5969849,0.48012501,4511.579102,"12",0.0352155788545593,"1"
"656","burned",3.212529898,0.4344,11066.2002,42.9917984,0.48012501,2135.13916,"4",0.715096299317636,"1"
"657","burned",4.072730064,0.5596,730.2280273,516.7960205,0.802272975,3224.384766,"4",0.245498169022335,"1"
"658","burned",2.407130003,0.2706,12312.2002,611.7839966,0.48012501,474.8599243,"4",0.968712468538493,"1"
"659","burned",4.285069942,0.5101,11490.2998,231.5180054,0.48012501,1592.728638,"4",0.408121000071213,"0"
"660","burned",0.916568995,0.3766,1268.439941,1461.719971,0.802272975,2462.570801,"4",0.834998912589631,"0"
"661","burned",2.296819925,0.394,2779.879883,576.7949829,1.103440046,2749.627197,"4",0.829228644740966,"1"
"662","burned",3.628629923,0.4689,386.9259949,639.1190186,0.802272975,3249.366699,"4",0.57884006722558,"1"
