HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;year
0;835,2520142;0,768218994;0,658665001;790,3950195;919,0599976;3,122620106;2393,879883;4;2005
0;787,5650024;3,32923007;0,588514984;1909,150024;517,6900024;3,122620106;620,0360107;4;2005
0;683,5939941;13,20870018;0,583006024;5478,879883;396,3649902;0,895577013;3189,659912;4;2005
0;729,507019;6,037310123;0,551663995;6155,490234;650,5839844;1,103440046;1876,189941;4;2005
0;815,690979;2,928940058;0,661514997;194,654007;1884,790039;0,895577013;3500,72998;4;2005
0;710,2579956;20,69140053;0,651100993;4363,720215;177,2599945;1,533360004;2950,189941;4;2005
0;828,2119751;1,615440011;0,633625984;945,8200073;1975,98999;0,895577013;3657,209961;4;2005
0;691,677002;2,186310053;0,541157007;3145,459961;1145,959961;3,511869907;1676,680054;4;2005
0;710,6259766;1,765300035;0,604029;245,0910034;214,9589996;3,511869907;558,8930054;4;2005
0;736,6300049;2,886879921;0,575959027;1293,329956;194,654007;3,511869907;608,7550049;4;2005
0;657,5980225;1,076050043;0,559700012;1032,25;151,9989929;1,103440046;1864,329956;4;2005
0;679,5130005;1,111989975;0,561137974;2728,030029;42,9917984;0,895577013;7450,430176;12;2005
0;796,2800293;1,873739958;0,471240014;687,8690186;524,7819824;0,895577013;5170,200195;12;2005
0;730,1699829;8,25510025;0,607936978;455,9970093;859,8359985;0,895577013;1398,719971;4;2005
0;762,2369995;2,945849895;0,613810003;2261,879883;109,6080017;0,895577013;1415,800049;4;2005
0;759,367981;2,484270096;0,607585013;5550,109863;995,7960205;3,511869907;1960,72998;4;2005
0;666,4689941;3,787309885;0,514980972;1767,380005;343,9339905;3,511869907;2773,050049;4;2005
0;799,2979736;3,885230064;0,611064017;1367,98999;712,289978;3,122620106;3363,820068;4;2005
0;664,7210083;1,070799947;0,653011978;503,2059937;0;1,103440046;1158,790039;4;2005
0;645,8499756;3,730550051;0,448475987;3373,830078;219,2160034;0,895577013;7280,990234;12;2005
0;805,3939819;2,302789927;0,538398981;2708,47998;530,9099731;1,533360004;5626,509766;4;2005
0;817,4680176;1,303509951;0,653744996;4065,51001;1075,650024;1,533360004;4572,919922;4;2005
0;674,4879761;3,405639887;0,510639012;1115,300049;1003,190002;3,511869907;762,4229736;12;2005
0;640,8850098;3,192110062;0,525164008;924,5739746;464,0329895;0,895577013;5261,359863;12;2005
0;714,2299805;2,129260063;0,537542999;1019,640015;243,197998;3,122620106;67,97599792;4;2005
0;684,2219849;2,387870073;0,567691982;1484,930054;1199,540039;0,895577013;4386,109863;4;2005
0;629,1339722;3,611129999;0,514946997;4540,879883;85,9835968;0,895577013;7472,290039;3;2005
0;607,8619995;1,008679986;0,532127976;273,5979919;0;0,895577013;1814,339966;4;2005
