"","Temperature","RH","Precipitation","Wind Speed","FMC","DMC","DC","HAS_FIRE","Prob_fogo","HasFire_Predict"
"19",22.93125,93.70312,16.15303,9.381615,15.06530093,0.290503145,49.33739126,"not-burned",0.000928818808116746,"0"
"20",22.38854,93.72396,86.73476,11.53318,14.31375476,0.282637923,6.339992473,"not-burned",4.1896462109507e-09,"0"
"21",22.79063,89.29167,24.40092,9.364427,21.58915429,0.49151121,5.3063125,"not-burned",0.00022569228348644,"0"
"22",22.31615,90.96354,25.81194,9.029844,19.09732316,0.405215448,5.22090625,"not-burned",0.000146189692153952,"1"
"23",23.74479,85.63542,10.00534,7.11,28.97032083,0.683380545,5.4780625,"not-burned",0.00357949368935266,"0"
"24",24.19583,84.32812,17.91148,7.748594,30.8980312,0.758692885,5.55925,"not-burned",0.00110696656069587,"0"
"25",23.80729,88.32292,10.79609,6.320781,26.59028421,0.556783106,5.4893125,"not-burned",0.00284402951106335,"1"
"26",24.6026,84.49479,8.35515,4.32349,30.99601885,0.762557746,6.3065625,"not-burned",0.00561321524809408,"0"
"27",23.75833,86.41667,21.98528,6.127135,25.86015591,0.647017457,5.4805,"not-burned",0.000431984505400625,"0"
"28",23.46719,88.26562,28.58388,8.573698,23.66003615,0.551972319,5.42809375,"not-burned",0.000132275451596284,"0"
"29",23.86927,85.88542,2.160281,9.238906,41.32718322,0.865453618,9.964240902,"not-burned",0.0152522151279168,"1"
"30",24.83594,69.48958,0,10.53156,70.28034938,2.380183026,15.63870965,"not-burned",0.0487099739320247,"0"
"31",24.52865,65.11979,0.006197526,11.05964,81.61553518,4.092256355,21.2578659,"not-burned",0.0524715917338409,"1"
"32",24.88021,69.34375,0.2159925,8.754583,83.89327111,5.541812209,26.9403034,"not-burned",0.0456129174163266,"1"
"33",25.35052,73.11458,0.8558342,6.866302,81.13050405,6.701641444,32.70739715,"not-burned",0.0391553342648947,"0"
"34",24.75313,72.08854,0.4067805,6.565885,82.67070495,8.016754509,38.36695965,"not-burned",0.0371831574619018,"1"
"35",25.5026,67.70312,0.1461219,5.027083,84.33653022,9.58257521,44.1614284,"not-burned",0.0512557764281896,"0"
"36",25.49115,73.11979,0.6757342,7.111458,82.80305613,10.88355655,49.95383465,"not-burned",0.0432076982028828,"1"
"37",25.89167,73.25521,0.3254244,6.457344,83.86783518,12.1971921,55.81833465,"not-burned",0.0498164321437778,"1"
"38",26.16667,66.75521,0.4334206,7.5725,84.70984876,13.84702006,61.73233465,"not-burned",0.0664298410419072,"0"
"39",26.24635,66.875,0.2833106,8.018177,85.30311417,15.49510559,67.6606784,"not-burned",0.0707471621878195,"1"
"40",25.96771,64.19792,0.001754739,8.54151,85.77741784,17.25734786,73.5388659,"not-burned",0.076415967263292,"1"
"41",26.40885,60.58333,0,5.737604,86.42914603,19.2302723,79.49645965,"not-burned",0.0867589062007197,"0"
"42",27.10521,52.48958,0,5.662448,87.79743384,21.66694765,85.57939715,"not-burned",0.128822580536341,"1"
"43",27.19167,52.71354,0,5.912135,88.12911394,24.10091419,91.67789715,"not-burned",0.13240263549753,"1"
"44",26.07031,65.16146,1.202156,5.537813,81.81920756,24.46364354,97.16710037,"not-burned",0.0585239900139072,"0"
"45",24.94427,78.51042,8.830646,7.657552,52.33413487,14.02365008,87.99790494,"not-burned",0.00880352191672667,"0"
"46",25.46406,76.74479,1.223532,6.64901,66.68412695,14.38017876,93.12073019,"not-burned",0.0374743581519095,"0"
"47",26.48542,67.09896,0.1295317,6.85375,80.01904217,16.03186229,99.09210519,"not-burned",0.0781639921729299,"0"
"48",26.5401,56.66667,0,8.77401,85.85567919,18.21058487,105.0733239,"not-burned",0.11601638594532,"1"
"49",25.25469,51.73438,0,9.225885,87.56365997,20.52307656,110.8231677,"not-burned",0.0996697061054696,"0"
"50",25.21198,58.60417,0.2463016,7.270313,87.66592508,22.50256923,116.5653239,"not-burned",0.0736742640341303,"0"
"51",26.36198,64.10938,0.2585848,7.442188,87.10709046,24.2951088,122.5144802,"not-burned",0.0845763504770657,"1"
"52",26.20417,69.34375,2.040124,7.709688,76.89886634,22.72763153,126.9899766,"not-burned",0.0536515278682714,"0"
"53",26.49688,61.67188,0.0748157,9.714479,84.21502313,24.65201567,132.9634141,"not-burned",0.105704797630845,"0"
"54",26.51198,52.85938,0,10.18651,87.32677502,27.01937591,138.9395704,"not-burned",0.139274500570572,"1"
"55",26.71563,57.41146,0.03860427,7.454948,87.44808254,29.17288374,144.9523829,"not-burned",0.118613000262776,"1"
"56",27.35677,57.82812,0.1555337,6.443646,87.50172023,31.35502384,151.0806016,"not-burned",0.130623207606503,"1"
"57",27.40781,58.45312,0.2732608,6.606354,86.66611759,33.26548278,157.2180079,"not-burned",0.129231156341576,"0"
"58",27.56719,56.61458,0.02376874,6.764115,87.4173849,35.53108522,163.3841016,"burned",0.147763468997279,"0"
"59",27.07031,59.08333,0.1909475,7.672135,87.7220672,37.62723579,169.4607579,"burned",0.124369545266983,"0"
"60",27.69792,61.52604,0.05471596,6.559948,87.77067262,39.64373612,175.6503829,"not-burned",0.133820198057536,"0"
"61",27.93802,55.32812,0.001013384,8.111354,87.93807764,41.8817034,181.8832266,"not-burned",0.176764633870449,"1"
"62",27.4099,54.38542,0.02702356,10.58583,88.08626609,44.1245598,188.0210079,"not-burned",0.173633275479789,"1"
"63",26.26042,61.84896,0.3523197,8.80401,87.30758664,45.92534375,193.9518829,"not-burned",0.0985630759595747,"1"
"64",27.0474,65.51562,0.902587,5.100625,82.95807355,46.61708064,200.0244141,"not-burned",0.0885134725700584,"1"
"65",25.48646,72.94271,5.268074,5.836979,61.45819141,33.46210477,196.588688,"not-burned",0.0246348047472017,"0"
"66",25.93958,77.03125,2.322,4.590417,62.88442332,30.28889455,200.0923865,"not-burned",0.0389686563336642,"0"
"67",25.56719,76.54167,6.238389,6.547813,54.3346157,21.73510586,193.849523,"not-burned",0.0201552362178549,"1"
"68",25.71198,73.86979,2.161885,8.685625,65.70009079,21.4150051,197.110852,"not-burned",0.0485265860026625,"1"
"69",26.24323,65.42708,0.1992988,8.481719,78.54661346,23.00325331,203.0386332,"not-burned",0.0969323475668568,"0"
"70",25.54583,65.80208,0.1187348,5.537552,82.80034179,24.57836906,208.8408832,"not-burned",0.0748519545398956,"0"
"71",25.22917,71.48438,0.3234383,5.350052,83.8724623,25.87524972,214.5861332,"not-burned",0.0568122854686153,"1"
"72",24.8875,79.08333,4.455172,5.466823,61.90507542,21.69916498,212.4910628,"not-burned",0.0210911534061893,"0"
"73",24.69479,82.80729,2.742216,5.290417,55.34568734,18.07459616,215.5353356,"not-burned",0.0241229821067678,"1"
"74",26.01563,68.58854,0.1768354,10.34354,76.06627582,19.54825128,221.4221481,"not-burned",0.0934686261483537,"1"
"75",26.40208,55.29167,0.001520075,12.1175,85.33220722,21.67290871,227.3785231,"burned",0.160550166855091,"1"
"76",26.04115,62.47396,0.5666503,11.3575,84.72656921,23.28944509,233.2699294,"not-burned",0.109989177439378,"0"
"77",25.85729,57.6875,0.0123295,10.26661,86.48169441,25.26070155,239.1282419,"not-burned",0.12696772356988,"0"
"78",26.57708,58.13542,0.000844,7.695469,86.95297655,27.26276494,245.1161169,"burned",0.138091703415967,"0"
"79",26.86094,60.51042,0.07178133,6.69599,87.06716964,29.16935873,251.1550856,"not-burned",0.133645505883136,"0"
"80",27.50625,58.41146,0.1371446,8.470781,87.27909235,31.22328975,257.3102106,"not-burned",0.172134135991958,"0"
"81",26.74531,57.91667,0.1121478,8.754219,87.39847466,33.24722927,263.3283669,"not-burned",0.149557183510807,"0"
"82",27.27552,57.26042,0.02432121,5.55526,87.53600281,35.34090166,269.4419606,"not-burned",0.158793639103875,"0"
"83",27.76042,55.59375,0.000844,6.53349,87.72209954,37.55214382,275.6428356,"not-burned",0.191725759127434,"0"
"84",28.01615,54.16146,0.05962073,7.443802,87.97325499,39.85378584,281.8897419,"not-burned",0.214824631724844,"0"
"85",27.34844,62.625,0.6426541,6.696302,85.96343951,41.41538566,288.0164606,"not-burned",0.1350415604082,"0"
"86",26.95885,64.01042,0.2006499,7.068698,85.78591777,43.1617843,294.0730544,"not-burned",0.129272903197813,"0"
"87",27.41302,60.18229,0.003884637,9.059219,86.90138206,45.12104091,300.2113981,"not-burned",0.174589691053206,"1"
"88",27.49271,52.24479,0,10.63224,88.08999767,47.47675358,306.3640856,"not-burned",0.227653045021444,"0"
"89",26.68021,53.90104,0,9.611146,88.19227673,49.68589521,312.3705231,"not-burned",0.179256830931872,"0"
"90",27.03802,53.90625,0.01790311,9.633021,88.29973747,51.92366736,318.4413669,"not-burned",0.194527605106681,"0"
"91",26.50729,52.98958,0,9.436979,88.34853361,54.1627273,324.4166794,"not-burned",0.177641305693384,"0"
"92",26.35885,54.82812,0.000488,9.254219,88.39734585,56.16098647,330.3652731,"not-burned",0.163977962097127,"0"
"93",26.57604,56.8125,0.01306312,7.988854,88.44511695,58.08608724,336.3529606,"not-burned",0.158129815667776,"0"
"94",26.45625,60.52604,0.06397267,8.412865,88.21145066,59.83825835,342.3190856,"not-burned",0.141175911320773,"0"
"95",27.05677,59.23958,0.08692469,8.716094,88.26021764,61.68819891,348.3933044,"not-burned",0.169479059094883,"0"
"96",27.60938,55.11458,0.05664755,10.62057,88.30900073,63.76550567,354.5669919,"not-burned",0.225892613059762,"1"
"97",27.25417,51.96354,0.002807961,9.797865,88.38225295,65.95893586,360.6767419,"not-burned",0.224022357592119,"1"
"98",27.78646,49.45312,1.67e-13,7.435208,88.76787516,68.31070427,366.8823044,"not-burned",0.250014523329869,"0"
"99",28.41406,48.42708,1.67e-13,5.917656,89.03674419,70.76194353,373.2008356,"not-burned",0.279794612275132,"0"
"100",27.3849,54.45312,0.4434136,6.673438,87.69752348,72.39230286,379.3341169,"not-burned",0.189966763703627,"1"
"101",26.75677,57.71354,0.003662557,8.233906,88.0538298,74.2909162,385.3543356,"not-burned",0.170608595968744,"1"
"102",26.07917,49.94792,1.67e-13,9.646771,88.49750122,76.48195062,391.2525856,"burned",0.187808692451072,"0"
"103",26.05208,51.08333,1.67e-13,10.81656,88.59591631,78.62045028,397.1459606,"not-burned",0.188721580851969,"0"
"104",26.7875,55.14583,1.67e-13,12.05104,88.64481023,80.63519367,403.1717106,"not-burned",0.208265779795308,"1"
"105",25.65052,50.60417,1.67e-13,10.02807,88.72116936,82.76480681,408.9928044,"not-burned",0.172819544827705,"0"
"106",25.07396,50.30729,1.67e-13,9.849792,88.7895087,84.86020904,414.7101169,"not-burned",0.152966226526137,"0"
"107",25.49375,54.42708,1.67e-13,10.4787,88.81076314,86.81327251,420.5029919,"not-burned",0.154825119691965,"0"
"108",25.84531,53.55729,1.67e-13,12.56568,88.85972799,88.82967107,426.3591481,"not-burned",0.18331773771615,"0"
"109",25.84271,52.94271,1.67e-13,11.72646,88.89793837,90.87329741,432.2148356,"not-burned",0.182605074185265,"0"
"110",25.2125,55.14583,0.001587108,10.57464,88.79619682,92.77573413,437.9570856,"not-burned",0.145388619765952,"0"
"111",25.38958,56.19792,1.67e-13,10.43578,88.71748913,94.64625605,443.7312106,"not-burned",0.147560496985167,"0"
"112",25.16927,57.21354,0.001220853,10.68969,88.52414968,96.45703408,449.4656794,"not-burned",0.138411082483868,"1"
"113",24.91198,57.86458,1.67e-13,7.820104,88.37552796,98.22318064,455.1538356,"not-burned",0.117822787868206,"0"
"114",25.61823,53.58854,0.004761325,9.364635,88.42434912,100.2215662,460.9691169,"not-burned",0.163968050110317,"1"
"115",25.64063,56.0625,0.002197534,8.912187,88.4731864,102.1148118,466.7884294,"not-burned",0.153365636561673,"1"
"116",25.86771,55.27083,1.67e-13,8.937031,88.52203979,104.0584659,472.6486169,"not-burned",0.165984795624542,"0"
"117",25.98698,54.34896,0.001342938,7.470104,88.57090932,106.0504097,478.5302731,"not-burned",0.168078921551187,"0"
"118",26.575,57.90625,0.02087658,4.744583,88.59443019,107.9276753,484.5177731,"not-burned",0.161769336916201,"1"
"119",25.69427,67.27604,1.559029,9.502552,80.22815908,99.39085043,487.8011249,"not-burned",0.096464563691431,"0"
"120",25.34271,68.55208,0.3220609,7.985104,82.45532637,100.1126581,493.5668124,"not-burned",0.0995321424416276,"0"
"121",25.0849,66.47396,0.3564889,5.641823,83.4883467,101.5349134,499.2860936,"not-burned",0.0920662417391409,"0"
"122",26.04063,65.98438,0.4653449,8.538333,84.60337659,102.9574146,505.1774061,"not-burned",0.127542521330477,"0"
"123",26.44427,59.95312,0.4788052,10.96547,86.08478002,104.6520977,511.1413749,"not-burned",0.177381576199978,"0"
"124",25.53906,60.55208,0.01085072,10.34234,86.50368381,106.2662648,516.9424061,"not-burned",0.150583611453495,"0"
"125",24.89688,56.43229,0,7.928854,87.06627304,108.0061178,522.6278436,"not-burned",0.135661941965438,"0"
"126",25.10104,54.72917,0,8.518229,87.42131648,109.8267892,528.3500311,"not-burned",0.152431147609061,"0"
"127",25.18594,53.60417,0,9.580625,87.65066984,111.699253,534.0874999,"burned",0.166208747779476,"1"
"128",24.98125,51.25521,0,9.943177,87.94838186,113.6511527,539.7881249,"not-burned",0.171507944134361,"0"
"129",24.45573,55.30208,0,9.680156,87.997062,115.4059744,545.3941561,"not-burned",0.136533180750029,"1"
"130",24.6026,51.58333,0,9.10276,88.07822017,117.3183039,551.0266249,"not-burned",0.154048392066462,"0"
"131",23.81823,50.14062,0,8.428229,88.16633268,119.2258037,556.5179061,"not-burned",0.131595729358788,"1"
"132",24.30052,50.54167,0,7.199583,88.23269316,121.154921,562.0959999,"not-burned",0.140987951564721,"0"
"133",24.76771,51.14583,0,7.712344,88.29459634,123.09588,567.7581874,"not-burned",0.157734059814126,"0"
"134",26.1151,51.04688,0.001922913,5.358333,88.42213568,125.1414638,573.6629061,"not-burned",0.199813742734978,"0"
"135",26.42031,55.20312,0.1520474,9.55474,88.46144747,127.0334523,579.6225624,"not-burned",0.213705253367779,"1"
"136",25.64531,58.36979,0.09078895,11.57167,88.34635013,128.7421895,585.4427186,"not-burned",0.179592042686737,"1"
"137",24.56875,60.03646,0.04257878,7.753385,88.04888041,130.3171826,591.0690936,"not-burned",0.121200219043445,"1"
"138",25.50781,55.46354,0,4.183698,88.09759372,132.137288,596.8644999,"not-burned",0.154524640284895,"1"
"139",26.1349,56.73438,0.02444846,5.231667,88.14632312,133.9470274,602.7727811,"not-burned",0.178064060098154,"1"
"140",26.17083,57.25,0.009614563,8.652969,88.16977768,135.7371874,608.6875311,"not-burned",0.197312859306309,"0"
"141",25.65885,56.86458,0.08708047,12.58047,88.21853091,137.5097913,614.5101249,"not-burned",0.198761859750493,"0"
"142",24.65365,59.69271,0,9.334792,88.06568647,139.1038081,620.1517811,"not-burned",0.136366057234096,"0"
"143",24.68646,59.14583,0.03598594,7.6875,88.05874566,140.7216649,625.7993436,"not-burned",0.132670705365517,"0"
"144",25.01667,61.86979,0,5.25,87.8012526,142.2501684,631.5063436,"not-burned",0.124930317471827,"0"
"145",25.86615,55.90104,0.0229376,8.662969,87.8516719,144.0773939,637.3662499,"not-burned",0.196728431436507,"1"
"146",24.53281,59.26562,0.01332304,13.62568,87.87591361,145.6809592,642.9861561,"not-burned",0.15668494617777,"0"
"147",23.41302,60.24479,0.000412,10.24224,87.75354992,147.1774448,648.4044999,"not-burned",0.106586902350414,"0"
"148",22.78906,57.59896,0,7.5975,87.80216573,148.7323453,653.7105311,"not-burned",0.0911926686705348,"0"
"149",22.41354,54.03125,0,9.219896,87.85079759,150.392371,658.9489686,"not-burned",0.0975700117977058,"1"
"150",23.23125,56.44271,0,7.108698,87.89944551,152.0203714,664.3345936,"not-burned",0.104499598130314,"0"
"151",23.65521,62.20833,0,8.10849,87.53705026,153.4564452,669.7965311,"not-burned",0.102479061507889,"1"
"152",24.33073,56.45833,0,5.86349,87.58559459,155.1566991,675.3800624,"not-burned",0.132078582428703,"0"
"153",24.52292,50.90104,0,7.131302,88.06693908,157.0196646,680.9981874,"not-burned",0.167143968946003,"1"
"154",24.41094,49.05208,0,7.234948,88.42857423,158.9416643,686.5961561,"not-burned",0.172463569085433,"0"
"155",24.33958,47.88542,0,7.439844,88.6137264,160.901854,692.1812811,"not-burned",0.176923895759904,"0"
"156",25.7875,50.63021,0,4.234896,88.69476855,162.8635396,698.0270311,"not-burned",0.207343614898539,"0"
"157",26.57031,45.89583,0,6.042187,89.17941868,165.07689,704.0136874,"not-burned",0.286598525488754,"0"
"158",25.58906,49.05208,0,6.189583,89.22850524,167.0863167,709.8237186,"not-burned",0.220665582563927,"0"
"159",25.95729,53.40625,0,6.100937,89.19696702,168.9494447,715.7000311,"not-burned",0.215188937891347,"0"
"160",26.20521,54.15625,0.02565589,7.970729,89.11947176,170.8005046,721.6209686,"not-burned",0.234956392324223,"1"
"161",26.17031,59.42188,0.08959673,8.335833,88.47390819,172.4387639,727.5356249,"not-burned",0.206941668680952,"0"
"162",25.41094,64.13542,0.2448248,5.616719,87.56752167,173.8464481,733.3135936,"not-burned",0.140663557794274,"0"
"163",23.94323,75.0625,2.782272,4.309635,68.59769496,126.9754559,726.9391653,"not-burned",0.0515581995867378,"0"
"164",23.97656,69.54167,0.8521136,4.678906,74.22122734,117.9648123,729.0114027,"not-burned",0.0865271525360289,"0"
"165",23.11667,73.71875,0.9982925,9.600938,76.65590021,118.9066543,734.3764027,"not-burned",0.0718919637367405,"0"
"166",22.15677,68.26042,0.08482354,13.63297,82.35468653,120.0009588,739.5686214,"not-burned",0.0881251946808163,"1"
"167",21.58281,60.86458,0,9.895573,84.86667751,121.3142716,744.6575277,"not-burned",0.0852495353700373,"1"
"168",21.97708,55.60938,0,8.132396,86.28382671,122.8295367,749.8174027,"not-burned",0.103405349960243,"0"
"169",20.9901,52.07292,0,8.283958,86.98113498,124.3955368,754.7996214,"not-burned",0.0908229338220363,"0"
"170",21.28281,51.47396,0,7.962656,87.26957499,126.0012111,759.8345277,"not-burned",0.0987239849776326,"1"
"171",23.02604,50.83333,0,8.327135,87.66858105,127.7555983,765.1832152,"not-burned",0.154044844024593,"0"
"172",23.56146,52.42708,0.000398,10.08672,87.80193393,129.4889752,770.6282777,"not-burned",0.176673588442774,"1"
"173",22.93802,55.99479,0,10.18688,87.85056571,131.0538563,775.9611214,"not-burned",0.141015627558938,"0"
"174",22.53646,49.79688,0,12.03479,87.91976032,132.8077475,781.2216839,"not-burned",0.161162163435478,"0"
"175",21.67552,59.68229,0,8.666667,87.64063082,134.1657824,786.3272777,"not-burned",0.0909691306979212,"0"
"176",22.3724,52.48958,0,9.8175,87.70223649,135.8153786,791.5583089,"not-burned",0.136692351877613,"0"
"177",22.44427,50.53646,0,14.07417,87.84078457,137.5362858,796.8022777,"not-burned",0.167400405337839,"0"
"178",22.52135,55.06771,0.001591063,14.70057,87.88942918,139.1052984,802.0601214,"not-burned",0.15508337742077,"1"
"179",21.18698,50.13542,0,13.14802,87.93808985,140.7480537,807.0777777,"not-burned",0.124572200157349,"1"
"180",22.23906,55.9375,0.000497,14.25521,87.97865046,142.2680622,812.2848089,"not-burned",0.141745394782459,"1"
"181",22.12396,58.57292,0.03003131,12.54448,87.85375581,143.6904718,817.4711214,"not-burned",0.122074684029837,"0"
"182",21.8776,60.86979,0.3677344,12.90922,87.15587558,145.0204894,822.6130902,"not-burned",0.104486187534879,"0"
"183",22.18594,53.84896,0.00042,12.79641,87.34472807,146.6310811,827.8105589,"not-burned",0.144141245626695,"0"
"184",21.52917,57.93229,0.05081188,12.66229,87.3393404,148.0576327,832.8898089,"not-burned",0.109933125405751,"0"
"185",22.30313,57.78646,0.00056,13.90062,87.38781946,149.5370226,838.1083714,"not-burned",0.139583761715316,"1"
"186",21.87396,64.5,0.4617862,12.79635,86.42944089,150.7593899,843.2496839,"not-burned",0.0949885659535977,"0"
"187",22.61823,60.23958,0.02841546,11.95896,86.70319577,152.1729632,848.5249652,"not-burned",0.133584338902061,"0"
"188",22.63854,57.59375,0.001259799,9.772031,86.84572203,153.6808456,853.8039027,"not-burned",0.136059813598217,"0"
"189",24.04531,46.68229,0,7.135937,88.281159,155.6888662,859.3360589,"not-burned",0.228150711688638,"0"
"190",23.84844,45.02604,0,5.699427,88.78151909,157.7427704,864.8327777,"not-burned",0.220015865299109,"1"
"191",23.8401,48.14062,0,10.35688,88.83047428,159.6787679,870.3279964,"not-burned",0.232984009491248,"0"
"192",23.11198,54.67188,0,9.841302,88.65022695,161.3231216,875.6921527,"not-burned",0.167713711604488,"0"
"193",22.84531,51.14062,0,8.205729,88.69913879,163.0760587,881.0083089,"not-burned",0.165776362626435,"0"
"194",22.10938,51.32812,0,7.484948,88.7102275,164.7673183,886.1919964,"not-burned",0.137173594360898,"0"
"195",22.02031,52.08854,0,7.88776,88.69998682,166.4257285,891.3596527,"not-burned",0.134042391860658,"0"
"196",22.69063,49.04167,0,8.532396,88.7489151,168.2401658,896.6479652,"not-burned",0.173452618528862,"0"
"197",22.79323,49.63542,0,8.420625,88.79785953,170.0416003,901.9547464,"burned",0.175105569928652,"0"
"198",22.68073,48.52083,0,6.785729,88.84682012,171.8738193,907.2412777,"burned",0.168295998476426,"0"
"199",23.88958,43.34375,0,5.50875,89.27760974,173.9940076,912.7454027,"not-burned",0.240203235142701,"1"
"200",24.52448,47.59896,0,7.112188,89.32672872,176.0051006,918.3638089,"not-burned",0.259357851327584,"0"
"201",25.25313,46.41667,0,9.964427,89.45290269,178.1182389,924.1133714,"not-burned",0.330022390164602,"0"
"202",24.51563,52.79688,0,10.1287,89.19261155,179.9288559,929.7301839,"not-burned",0.251265895748631,"0"
"203",24.77135,51.59375,0.00042,7.218333,89.24170246,181.8037133,935.3930277,"not-burned",0.252930446758156,"0"
"204",24.77031,48.86458,0,8.607083,89.28950784,183.7847837,941.0556839,"not-burned",0.280484599977235,"1"
"205",23.59688,53.35417,0.007138859,13.74781,89.02232779,185.5097365,946.5071214,"not-burned",0.230147016534467,"0"
"206",22.61979,56.25521,0.03485443,12.975,88.43440863,187.0649076,951.7826839,"not-burned",0.16996751965907,"0"
"207",22.43073,57.88542,0.006578949,12.77927,88.07656569,188.5501735,957.0242152,"not-burned",0.15677486089115,"0"
"208",22.42813,59.00521,0.001679732,11.29693,87.85785928,189.9957872,962.2652777,"not-burned",0.146420459526488,"0"
"209",21.56094,55.42708,0,8.826042,87.90650952,191.5089039,967.3502464,"not-burned",0.122781008311204,"0"
"210",21.88698,50.30208,0,10.55526,87.95517583,193.2193253,972.4939027,"not-burned",0.160949268527331,"0"
"211",21.71406,48.44271,0,12.34245,88.10702581,194.9806897,977.6064339,"not-burned",0.17224017890519,"0"
"212",21.50885,53.25521,0.006159016,13.9463,88.12271207,196.5626381,982.6820277,"not-burned",0.152928966178009,"0"
"213",21.67604,56.72396,0.2050672,14.43651,87.98078909,198.0384054,987.7877152,"not-burned",0.143740451637052,"0"
"214",21.48333,52.47917,0,10.86177,88.02947992,199.7272755,992.8587152,"not-burned",0.142961975402538,"1"
"215",21.5401,50.52604,0,8.993021,88.1180858,201.4893545,997.9399339,"not-burned",0.144819875415132,"1"
"216",22.74375,58.39062,0.003332221,11.45318,87.96677535,203.0509605,1003.237809,"not-burned",0.16767279597199,"0"
"217",22.99531,56.09896,0.01360657,13.09255,88.00447708,204.7143753,1008.580965,"not-burned",0.197881741876332,"0"
"218",22.95833,47.95312,0,12.2787,88.26514481,206.6830406,1013.917465,"not-burned",0.235575382311761,"0"
"219",22.29479,55.19271,0,9.836771,88.25305703,208.3328546,1019.134528,"not-burned",0.159571746147889,"0"
"220",23.22135,52.61458,0,7.757708,88.30183776,210.1467551,1024.518371,"burned",0.197806254657484,"0"
"221",23.83646,47.10417,0,8.381146,88.59932067,212.2213355,1030.012934,"not-burned",0.262111884406796,"0"
"222",23.97656,44.125,0,8.665938,89.01036312,214.4253121,1035.532715,"not-burned",0.291352596683417,"1"
"223",23.99844,42.76042,0,7.4,89.33027702,216.6852647,1041.056434,"not-burned",0.293121681602645,"0"
"224",25.42552,38.07812,0,5.516458,90.25324734,219.2675353,1046.837028,"not-burned",0.398148195024114,"0"
"225",25.88438,41.60938,0,8.946667,90.30268842,221.7454124,1052.700215,"not-burned",0.432630628451834,"0"
"226",25.03698,48.72396,0,11.45609,90.06101294,223.8527155,1058.410871,"not-burned",0.348880182282934,"1"
"227",24.56875,52.45833,0.03832054,8.673594,89.43325042,225.7721102,1064.037246,"not-burned",0.275788190593128,"0"
"228",25.38385,52.52083,0,7.796719,89.37385679,227.7497114,1069.81034,"not-burned",0.317311518534861,"0"
"229",25.54323,47.11458,0.02860156,7.417708,89.42300755,229.9653102,1075.612121,"not-burned",0.361830529393289,"1"
"230",26.14635,50.04688,0.000417,6.545417,89.43994106,232.1072952,1081.522465,"not-burned",0.373765790493065,"0"
"231",27.41198,46.17708,0,7.67,89.51823254,234.5206653,1087.660621,"not-burned",0.49782473594446,"0"
"232",27.16875,45.27604,0.000278,12.96875,89.60720866,236.9539873,1093.754996,"not-burned",0.537391514913382,"1"
"233",26.47969,46.3125,0,11.95276,89.65643645,239.2830651,1099.72534,"burned",0.475606772150114,"1"
"234",26.8026,42.33333,0,8.909948,89.97497844,241.8143728,1105.753809,"not-burned",0.502464155323348,"1"
"235",25.99948,55.53646,0.00166611,11.67,89.13987774,243.7107336,1111.637715,"not-burned",0.375019805745139,"0"
"236",26.23438,52.14583,1.006053,13.3075,86.29948055,219.4440114,1117.563903,"not-burned",0.406878804633204,"0"
"237",24.66979,55.25521,0.06761632,14.47906,87.43203402,221.2605216,1123.208465,"not-burned",0.335427784585966,"0"
"238",23.85313,52.53646,0.000417,12.34688,87.89337325,223.1233942,1128.706028,"not-burned",0.293810412535677,"0"
"239",23.44063,48.66146,0,10.66089,88.39235195,225.1065965,1134.12934,"not-burned",0.284641171393035,"0"
"240",24.0276,49.63542,0.002915693,12.98865,88.4797043,227.0979501,1139.658309,"not-burned",0.330731847217875,"0"
"241",23.74167,57.61979,0.0623403,12.6174,88.24847957,228.7546233,1145.135809,"burned",0.259917951632678,"0"
"242",24.1625,48.76042,0,11.94484,88.41416482,230.7915451,1150.689059,"not-burned",0.339639484725233,"0"
"243",25.12344,54.47396,0.002221481,12.36266,88.46299873,232.6700435,1156.415278,"not-burned",0.362957830359875,"0"
"244",26.06563,49.08854,0,10.97464,88.6765895,234.846793,1162.31109,"not-burned",0.454006310069297,"0"
"245",26.82083,44.46354,0.07756255,10.85089,89.39394729,237.4623407,1168.34284,"not-burned",0.537489924470829,"0"
"246",26.00833,45.89583,0,14.87958,89.44310468,239.9367798,1174.22834,"not-burned",0.512635559177872,"0"
"247",24.4276,43.85417,0,14.48073,89.53303986,242.3555518,1179.829309,"not-burned",0.420680057556778,"0"
"248",23.92344,45.57812,0,13.56047,89.58224317,244.6526099,1185.339528,"burned",0.368966548641469,"0"
"249",24.14115,45.76562,0,12.38984,89.63146273,246.9612725,1190.888934,"not-burned",0.372765873579943,"0"
"250",24.96563,45.68229,0,11.46328,89.68069853,249.3500227,1196.586746,"burned",0.419777827481963,"0"
"251",25.19531,40.54167,0,9.821979,89.92802239,251.9877198,1202.325903,"burned",0.46110976886298,"0"
"252",25.98021,40.34375,0,9.576927,90.1020844,254.7127761,1208.20634,"burned",0.514392853573572,"0"
"253",26.67708,36.94792,0,12.53651,90.79515744,257.6679119,1214.212215,"not-burned",0.613288849426728,"0"
"254",25.31667,43.57812,0,13.7626,90.82594413,260.1832907,1219.973215,"not-burned",0.484626200493235,"0"
"255",24.47865,38.01562,0,13.09427,90.8755743,262.8582232,1225.583371,"not-burned",0.466744842199095,"0"
"256",24.31302,34.90104,0,10.33828,91.01167916,265.648012,1231.163715,"burned",0.456274358367846,"1"
